Date/Time,Average Real Power (W)
12/31/2024 06:20 AM EST,0
12/31/2024 06:25 AM EST,0
12/31/2024 06:30 AM EST,0
12/31/2024 06:35 AM EST,0
12/31/2024 06:40 AM EST,0
12/31/2024 06:45 AM EST,0
12/31/2024 06:50 AM EST,0
12/31/2024 06:55 AM EST,0
12/31/2024 07:00 AM EST,0
12/31/2024 07:05 AM EST,0
12/31/2024 07:10 AM EST,0
12/31/2024 07:15 AM EST,0
12/31/2024 07:20 AM EST,0
12/31/2024 07:25 AM EST,0
12/31/2024 07:30 AM EST,0
12/31/2024 07:35 AM EST,5
12/31/2024 07:40 AM EST,6
12/31/2024 07:45 AM EST,7
12/31/2024 07:50 AM EST,54
12/31/2024 07:55 AM EST,67
12/31/2024 08:00 AM EST,67
12/31/2024 08:05 AM EST,128
12/31/2024 08:10 AM EST,151
12/31/2024 08:15 AM EST,151
12/31/2024 08:20 AM EST,215
12/31/2024 08:25 AM EST,249
12/31/2024 08:30 AM EST,249
12/31/2024 08:35 AM EST,314
12/31/2024 08:40 AM EST,363
12/31/2024 08:45 AM EST,363
12/31/2024 08:50 AM EST,434
12/31/2024 08:55 AM EST,498
12/31/2024 09:00 AM EST,498
12/31/2024 09:05 AM EST,571
12/31/2024 09:10 AM EST,656
12/31/2024 09:15 AM EST,656
12/31/2024 09:20 AM EST,703
12/31/2024 09:25 AM EST,762
12/31/2024 09:30 AM EST,762
12/31/2024 09:35 AM EST,755
12/31/2024 09:40 AM EST,706
12/31/2024 09:45 AM EST,706
12/31/2024 09:50 AM EST,641
12/31/2024 09:55 AM EST,478
12/31/2024 10:00 AM EST,477
12/31/2024 10:05 AM EST,445
12/31/2024 10:10 AM EST,417
12/31/2024 10:15 AM EST,417
12/31/2024 10:20 AM EST,468
12/31/2024 10:25 AM EST,638
12/31/2024 10:30 AM EST,651
12/31/2024 10:35 AM EST,650
12/31/2024 10:40 AM EST,491
12/31/2024 10:45 AM EST,464
12/31/2024 10:50 AM EST,420
12/31/2024 10:55 AM EST,406
12/31/2024 11:00 AM EST,413
12/31/2024 11:05 AM EST,428
12/31/2024 11:10 AM EST,398
12/31/2024 11:15 AM EST,391
12/31/2024 11:20 AM EST,372
12/31/2024 11:25 AM EST,419
12/31/2024 11:30 AM EST,424
12/31/2024 11:35 AM EST,439
12/31/2024 11:40 AM EST,427
12/31/2024 11:45 AM EST,435
12/31/2024 11:50 AM EST,442
12/31/2024 11:55 AM EST,480
12/31/2024 12:00 PM EST,466
12/31/2024 12:05 PM EST,440
12/31/2024 12:10 PM EST,379
12/31/2024 12:15 PM EST,371
12/31/2024 12:20 PM EST,376
12/31/2024 12:25 PM EST,347
12/31/2024 12:30 PM EST,342
12/31/2024 12:35 PM EST,371
12/31/2024 12:40 PM EST,546
12/31/2024 12:45 PM EST,655
12/31/2024 12:50 PM EST,667
12/31/2024 12:55 PM EST,646
12/31/2024 01:00 PM EST,592
12/31/2024 01:05 PM EST,573
12/31/2024 01:10 PM EST,575
12/31/2024 01:15 PM EST,651
12/31/2024 01:20 PM EST,705
12/31/2024 01:25 PM EST,864
12/31/2024 01:30 PM EST,908
12/31/2024 01:35 PM EST,893
12/31/2024 01:40 PM EST,869
12/31/2024 01:45 PM EST,877
12/31/2024 01:50 PM EST,860
12/31/2024 01:55 PM EST,730
12/31/2024 02:00 PM EST,589
12/31/2024 02:05 PM EST,567
12/31/2024 02:10 PM EST,483
12/31/2024 02:15 PM EST,432
12/31/2024 02:20 PM EST,426
12/31/2024 02:25 PM EST,392
12/31/2024 02:30 PM EST,348
12/31/2024 02:35 PM EST,350
12/31/2024 02:40 PM EST,406
12/31/2024 02:45 PM EST,509
12/31/2024 02:50 PM EST,524
12/31/2024 02:55 PM EST,506
12/31/2024 03:00 PM EST,415
12/31/2024 03:05 PM EST,389
12/31/2024 03:10 PM EST,320
12/31/2024 03:15 PM EST,308
12/31/2024 03:20 PM EST,319
12/31/2024 03:25 PM EST,371
12/31/2024 03:30 PM EST,387
12/31/2024 03:35 PM EST,384
12/31/2024 03:40 PM EST,361
12/31/2024 03:45 PM EST,339
12/31/2024 03:50 PM EST,333
12/31/2024 03:55 PM EST,303
12/31/2024 04:00 PM EST,258
12/31/2024 04:05 PM EST,247
12/31/2024 04:10 PM EST,211
12/31/2024 04:15 PM EST,170
